"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","euftf","gincdif","lrscale","polintr","stflife","trstplc","vote","imueclt","atchctr","atcherp","crmvct","pray","rlgdgr","gndr","age"
"ESS9e03_1",9,"3.1","17.02.2021",129574,"DK",1,1.1601611,0.3068504,4,3,7,3,10,8,2,8,8,10,2,1,10,1,
"ESS9e03_1",9,"3.1","17.02.2021",129709,"DK",1,0.40243286,0.3068504,7,2,3,2,8,8,1,8,5,3,2,7,2,1,
"ESS9e03_1",9,"3.1","17.02.2021",129712,"DK",1,1.3003187,0.3068504,5,3,5,3,8,8,1,6,8,5,2,7,1,2,
"ESS9e03_1",9,"3.1","17.02.2021",129754,"DK",1,0.69100684,0.3068504,8,3,3,2,8,6,1,9,8,8,1,7,6,2,
"ESS9e03_1",9,"3.1","17.02.2021",129768,"DK",1,0.8119072,0.3068504,3,2,4,1,9,9,3,7,10,8,2,7,3,1,
"ESS9e03_1",9,"3.1","17.02.2021",129804,"DK",1,0.78713894,0.3068504,6,2,8,2,8,5,1,5,9,5,2,7,0,2,
"ESS9e03_1",9,"3.1","17.02.2021",129823,"DK",1,0.5722683,0.3068504,0,3,88,1,10,10,1,0,10,0,1,6,10,1,
"ESS9e03_1",9,"3.1","17.02.2021",129965,"DK",1,3.595547,0.3068504,10,3,5,4,6,4,1,7,10,8,2,1,3,1,
"ESS9e03_1",9,"3.1","17.02.2021",130001,"DK",1,1.6314291,0.3068504,1,3,4,3,4,5,1,0,7,4,2,7,3,1,
"ESS9e03_1",9,"3.1","17.02.2021",130058,"DK",1,0.7579566,0.3068504,3,4,4,2,9,10,1,8,10,4,2,7,0,1,
"ESS9e03_1",9,"3.1","17.02.2021",130078,"DK",1,0.41830158,0.3068504,8,5,9,1,9,10,1,5,10,9,2,1,7,1,
"ESS9e03_1",9,"3.1","17.02.2021",130090,"DK",1,1.1601611,0.3068504,5,2,5,3,10,6,2,0,8,4,2,7,0,1,
"ESS9e03_1",9,"3.1","17.02.2021",130177,"DK",1,0.7579566,0.3068504,8,2,3,1,8,8,1,8,10,8,2,6,7,1,
"ESS9e03_1",9,"3.1","17.02.2021",130192,"DK",1,0.38987446,0.3068504,3,4,7,2,8,7,1,7,9,8,2,1,9,1,
"ESS9e03_1",9,"3.1","17.02.2021",130251,"DK",1,0.75358355,0.3068504,3,1,5,2,4,9,2,3,6,4,2,2,9,1,
"ESS9e03_1",9,"3.1","17.02.2021",130293,"DK",1,1.1247687,0.3068504,5,3,5,2,10,10,1,5,10,7,2,7,5,2,
"ESS9e03_1",9,"3.1","17.02.2021",130303,"DK",1,0.5304354,0.3068504,8,2,7,2,10,10,1,8,10,7,2,1,10,1,
"ESS9e03_1",9,"3.1","17.02.2021",130348,"DK",1,0.39795965,0.3068504,5,3,4,2,10,8,1,8,10,9,2,7,2,2,
"ESS9e03_1",9,"3.1","17.02.2021",130349,"DK",1,1.3699317,0.3068504,7,2,9,2,8,9,2,8,7,7,2,7,0,2,
"ESS9e03_1",9,"3.1","17.02.2021",130379,"DK",1,1.1247687,0.3068504,5,2,88,2,7,5,1,5,9,9,2,6,5,2,
"ESS9e03_1",9,"3.1","17.02.2021",130390,"DK",1,1.1247687,0.3068504,5,1,3,3,5,9,1,8,9,4,1,1,9,2,
"ESS9e03_1",9,"3.1","17.02.2021",130412,"DK",1,0.78955203,0.3068504,8,1,2,2,8,7,1,8,7,7,2,6,3,1,
"ESS9e03_1",9,"3.1","17.02.2021",130417,"DK",1,0.4269761,0.3068504,8,2,8,2,10,8,1,7,10,7,2,7,5,2,
"ESS9e03_1",9,"3.1","17.02.2021",130451,"DK",1,0.39795965,0.3068504,7,4,5,3,9,9,1,7,9,8,2,7,0,2,
"ESS9e03_1",9,"3.1","17.02.2021",130583,"DK",1,4,0.3068504,5,1,3,2,9,9,1,5,10,10,2,7,5,2,
"ESS9e03_1",9,"3.1","17.02.2021",130664,"DK",1,1.141711,0.3068504,3,4,8,2,8,2,1,4,9,6,2,6,5,1,
"ESS9e03_1",9,"3.1","17.02.2021",130736,"DK",1,0.66044694,0.3068504,7,3,3,3,10,10,1,6,5,5,2,7,7,2,
"ESS9e03_1",9,"3.1","17.02.2021",130753,"DK",1,1.9355217,0.3068504,3,3,8,1,9,9,1,5,10,4,2,7,0,2,
"ESS9e03_1",9,"3.1","17.02.2021",130784,"DK",1,0.7579566,0.3068504,2,8,8,3,9,3,1,5,7,5,2,7,2,1,
"ESS9e03_1",9,"3.1","17.02.2021",130838,"DK",1,0.57504976,0.3068504,2,4,8,1,8,9,1,5,10,2,2,7,2,1,
"ESS9e03_1",9,"3.1","17.02.2021",130842,"DK",1,3.4473205,0.3068504,7,4,7,2,9,9,1,8,9,8,2,6,5,1,
"ESS9e03_1",9,"3.1","17.02.2021",130905,"DK",1,0.7064471,0.3068504,5,2,0,1,8,10,1,7,10,8,2,1,8,1,
"ESS9e03_1",9,"3.1","17.02.2021",130932,"DK",1,0.38987446,0.3068504,7,3,5,1,9,9,1,77,9,7,1,6,6,1,
"ESS9e03_1",9,"3.1","17.02.2021",130951,"DK",1,2.3660545,0.3068504,6,2,6,2,10,8,1,5,9,8,2,6,6,2,
"ESS9e03_1",9,"3.1","17.02.2021",130980,"DK",1,0.61827457,0.3068504,6,4,3,1,10,8,1,6,10,9,2,6,1,2,
"ESS9e03_1",9,"3.1","17.02.2021",131004,"DK",1,1.3967263,0.3068504,10,3,7,2,9,9,1,8,10,10,1,7,2,1,
"ESS9e03_1",9,"3.1","17.02.2021",131072,"DK",1,0.4269761,0.3068504,3,5,8,2,8,8,1,5,3,0,1,7,0,2,
"ESS9e03_1",9,"3.1","17.02.2021",131228,"DK",1,0.59813666,0.3068504,0,1,3,3,9,10,1,9,8,4,1,1,9,1,
"ESS9e03_1",9,"3.1","17.02.2021",131288,"DK",1,1.6314291,0.3068504,7,5,7,2,9,8,1,7,7,7,2,7,5,1,
"ESS9e03_1",9,"3.1","17.02.2021",131326,"DK",1,2.0501537,0.3068504,6,2,2,2,8,8,1,7,8,7,2,6,3,1,
"ESS9e03_1",9,"3.1","17.02.2021",131366,"DK",1,0.41830158,0.3068504,3,3,7,2,9,8,1,4,9,7,2,7,3,1,
"ESS9e03_1",9,"3.1","17.02.2021",131429,"DK",1,0.29273707,0.3068504,7,2,4,1,9,7,1,6,10,9,1,6,6,1,
"ESS9e03_1",9,"3.1","17.02.2021",131432,"DK",1,1.1247687,0.3068504,8,4,4,2,9,10,1,7,10,10,2,77,8,2,
"ESS9e03_1",9,"3.1","17.02.2021",131603,"DK",1,0.85469717,0.3068504,8,4,5,4,9,5,3,0,7,0,1,7,0,1,
"ESS9e03_1",9,"3.1","17.02.2021",131607,"DK",1,0.7064471,0.3068504,9,2,4,1,8,6,1,5,9,9,2,6,5,1,
"ESS9e03_1",9,"3.1","17.02.2021",131760,"DK",1,0.78955203,0.3068504,0,3,5,2,5,2,1,3,10,8,2,77,5,1,
"ESS9e03_1",9,"3.1","17.02.2021",131762,"DK",1,1.0324275,0.3068504,6,3,5,2,9,9,2,8,6,5,2,6,5,1,
"ESS9e03_1",9,"3.1","17.02.2021",131883,"DK",1,0.75358355,0.3068504,5,1,5,2,8,8,1,88,10,6,1,7,0,1,
"ESS9e03_1",9,"3.1","17.02.2021",131943,"DK",1,1.3006402,0.3068504,0,2,8,3,10,4,3,7,2,2,2,7,0,2,
"ESS9e03_1",9,"3.1","17.02.2021",131973,"DK",1,3.8738258,0.3068504,0,1,4,2,7,10,1,7,4,8,2,3,7,1,
"ESS9e03_1",9,"3.1","17.02.2021",132052,"DK",1,0.59813666,0.3068504,5,4,6,3,9,8,3,5,7,5,2,7,0,1,
"ESS9e03_1",9,"3.1","17.02.2021",132063,"DK",1,1.1601611,0.3068504,9,4,5,3,6,9,3,6,4,4,2,7,0,1,
"ESS9e03_1",9,"3.1","17.02.2021",132065,"DK",1,1.0403271,0.3068504,3,3,2,3,8,8,1,4,7,6,1,7,2,2,
"ESS9e03_1",9,"3.1","17.02.2021",132118,"DK",1,2.53085,0.3068504,7,5,8,2,9,9,1,7,9,5,1,5,5,1,
"ESS9e03_1",9,"3.1","17.02.2021",132178,"DK",1,0.8903251,0.3068504,8,2,4,2,9,9,3,4,10,7,1,6,2,1,
"ESS9e03_1",9,"3.1","17.02.2021",132188,"DK",1,1.0324275,0.3068504,1,4,7,2,10,9,1,2,10,8,1,7,5,1,
"ESS9e03_1",9,"3.1","17.02.2021",132311,"DK",1,0.7579566,0.3068504,10,5,3,1,9,10,1,5,10,6,1,1,3,1,
"ESS9e03_1",9,"3.1","17.02.2021",132315,"DK",1,0.5304354,0.3068504,9,2,5,2,10,9,1,8,10,8,2,1,6,1,
"ESS9e03_1",9,"3.1","17.02.2021",132320,"DK",1,0.72804487,0.3068504,1,2,3,3,5,9,2,0,8,5,2,7,1,2,
"ESS9e03_1",9,"3.1","17.02.2021",132363,"DK",1,0.7579566,0.3068504,2,2,3,2,6,10,1,6,10,2,2,1,8,1,
"ESS9e03_1",9,"3.1","17.02.2021",132367,"DK",1,1.1716545,0.3068504,3,4,5,2,8,9,1,8,10,7,1,7,5,2,
"ESS9e03_1",9,"3.1","17.02.2021",132472,"DK",1,0.44477466,0.3068504,5,4,7,2,8,7,1,8,5,5,2,6,1,2,
"ESS9e03_1",9,"3.1","17.02.2021",132488,"DK",1,0.78713894,0.3068504,1,3,2,3,10,7,1,1,8,6,2,6,5,2,
"ESS9e03_1",9,"3.1","17.02.2021",132507,"DK",1,0.69100684,0.3068504,7,3,5,2,9,9,1,5,10,10,1,7,1,2,
"ESS9e03_1",9,"3.1","17.02.2021",132581,"DK",1,0.78955203,0.3068504,2,4,8,1,10,9,1,77,7,5,1,7,2,1,
"ESS9e03_1",9,"3.1","17.02.2021",132640,"DK",1,0.8119072,0.3068504,7,3,1,1,9,3,1,8,5,4,1,6,2,1,
"ESS9e03_1",9,"3.1","17.02.2021",132704,"DK",1,0.69100684,0.3068504,8,2,2,2,9,8,1,8,9,8,1,7,1,2,
"ESS9e03_1",9,"3.1","17.02.2021",132710,"DK",1,0.7225163,0.3068504,3,3,5,3,9,9,2,3,9,5,2,7,1,1,
"ESS9e03_1",9,"3.1","17.02.2021",132852,"DK",1,1.8580685,0.3068504,3,2,5,3,10,10,1,4,10,8,2,7,7,2,
"ESS9e03_1",9,"3.1","17.02.2021",132858,"DK",1,0.5990205,0.3068504,8,3,7,3,9,7,3,7,6,5,2,7,0,1,
"ESS9e03_1",9,"3.1","17.02.2021",132874,"DK",1,0.43573835,0.3068504,5,1,1,1,10,9,1,3,10,9,2,7,0,1,
"ESS9e03_1",9,"3.1","17.02.2021",132973,"DK",1,0.9622655,0.3068504,4,3,6,2,8,9,1,6,10,9,1,6,6,1,
"ESS9e03_1",9,"3.1","17.02.2021",133013,"DK",1,2.3660545,0.3068504,6,3,7,2,10,4,1,7,8,6,1,3,5,2,
"ESS9e03_1",9,"3.1","17.02.2021",133026,"DK",1,0.57504976,0.3068504,7,5,9,3,8,10,1,8,10,9,1,6,4,1,
"ESS9e03_1",9,"3.1","17.02.2021",133068,"DK",1,0.7064471,0.3068504,5,2,7,3,8,8,1,8,10,8,2,7,0,1,
"ESS9e03_1",9,"3.1","17.02.2021",133120,"DK",1,2.3660545,0.3068504,10,2,1,3,10,8,1,10,10,8,2,7,0,2,
"ESS9e03_1",9,"3.1","17.02.2021",133270,"DK",1,0.41830158,0.3068504,8,4,7,1,9,8,1,7,10,8,1,7,7,1,
"ESS9e03_1",9,"3.1","17.02.2021",133280,"DK",1,0.44477466,0.3068504,7,2,7,2,9,7,1,4,9,6,2,7,1,2,
"ESS9e03_1",9,"3.1","17.02.2021",133286,"DK",1,1.1716545,0.3068504,7,3,7,1,8,8,1,7,10,6,1,7,5,2,
"ESS9e03_1",9,"3.1","17.02.2021",133303,"DK",1,0.6395886,0.3068504,4,4,7,1,8,7,1,4,7,5,2,7,2,1,
"ESS9e03_1",9,"3.1","17.02.2021",133322,"DK",1,0.6139945,0.3068504,8,5,8,1,9,9,1,5,6,8,1,7,2,1,
"ESS9e03_1",9,"3.1","17.02.2021",133413,"DK",1,0.78713894,0.3068504,2,4,8,3,7,8,1,4,10,6,2,6,6,2,
"ESS9e03_1",9,"3.1","17.02.2021",133427,"DK",1,0.6139945,0.3068504,8,4,4,1,8,8,3,3,4,7,2,2,7,1,
"ESS9e03_1",9,"3.1","17.02.2021",133428,"DK",1,0.6633549,0.3068504,10,3,5,2,7,8,1,6,8,6,2,7,5,2,
"ESS9e03_1",9,"3.1","17.02.2021",133529,"DK",1,0.7381404,0.3068504,10,2,2,2,8,8,1,10,8,9,2,7,10,2,
"ESS9e03_1",9,"3.1","17.02.2021",133546,"DK",1,0.5990205,0.3068504,5,2,3,1,10,10,1,7,10,8,2,7,1,1,
"ESS9e03_1",9,"3.1","17.02.2021",133589,"DK",1,0.8903251,0.3068504,10,2,3,1,9,2,2,10,3,7,1,4,4,1,
"ESS9e03_1",9,"3.1","17.02.2021",133621,"DK",1,0.7966132,0.3068504,7,2,3,3,7,9,1,6,8,5,1,7,2,1,
"ESS9e03_1",9,"3.1","17.02.2021",133640,"DK",1,4,0.3068504,4,2,3,2,9,5,1,7,10,4,2,3,7,2,
"ESS9e03_1",9,"3.1","17.02.2021",133669,"DK",1,1.3967263,0.3068504,8,1,2,1,8,9,1,9,10,8,2,7,0,1,
"ESS9e03_1",9,"3.1","17.02.2021",133675,"DK",1,0.40243286,0.3068504,5,1,88,1,8,8,1,8,8,7,2,6,3,1,
"ESS9e03_1",9,"3.1","17.02.2021",133683,"DK",1,3.9658182,0.3068504,6,2,7,3,8,10,3,5,5,4,2,7,3,2,
"ESS9e03_1",9,"3.1","17.02.2021",133699,"DK",1,3.473695,0.3068504,5,2,5,2,8,9,1,7,10,7,2,1,7,2,
"ESS9e03_1",9,"3.1","17.02.2021",133835,"DK",1,0.2988077,0.3068504,0,4,7,2,9,10,1,2,8,4,1,7,4,2,
"ESS9e03_1",9,"3.1","17.02.2021",133842,"DK",1,0.43573835,0.3068504,8,5,6,1,10,9,1,6,7,9,2,6,5,1,
"ESS9e03_1",9,"3.1","17.02.2021",133917,"DK",1,1.3967263,0.3068504,0,2,3,1,8,8,1,5,10,5,2,7,6,1,
"ESS9e03_1",9,"3.1","17.02.2021",133970,"DK",1,0.29273707,0.3068504,8,3,7,2,9,10,1,5,10,8,2,7,4,1,
"ESS9e03_1",9,"3.1","17.02.2021",133972,"DK",1,0.8119072,0.3068504,8,3,4,1,10,9,2,6,8,8,2,6,4,1,
"ESS9e03_1",9,"3.1","17.02.2021",134109,"DK",1,1.9355217,0.3068504,5,3,3,2,10,9,1,7,10,9,1,7,7,2,
"ESS9e03_1",9,"3.1","17.02.2021",134129,"DK",1,1.0403271,0.3068504,0,2,7,1,8,7,1,99,10,6,2,7,1,2,
"ESS9e03_1",9,"3.1","17.02.2021",134144,"DK",1,1.1247687,0.3068504,5,3,3,2,3,8,1,5,7,5,8,7,3,2,
"ESS9e03_1",9,"3.1","17.02.2021",134222,"DK",1,3.4473205,0.3068504,6,3,6,3,7,7,1,3,7,4,2,7,1,1,
"ESS9e03_1",9,"3.1","17.02.2021",134236,"DK",1,0.39795965,0.3068504,8,2,5,3,9,9,1,6,10,8,2,1,8,2,
"ESS9e03_1",9,"3.1","17.02.2021",134311,"DK",1,1.9201156,0.3068504,4,2,6,2,9,10,1,3,8,5,2,7,4,1,
"ESS9e03_1",9,"3.1","17.02.2021",134319,"DK",1,0.69100684,0.3068504,7,2,4,2,7,10,1,6,10,8,1,6,6,2,
"ESS9e03_1",9,"3.1","17.02.2021",134333,"DK",1,2.8538692,0.3068504,7,2,2,2,10,9,3,3,7,9,1,7,3,1,
"ESS9e03_1",9,"3.1","17.02.2021",134358,"DK",1,0.78713894,0.3068504,4,2,7,3,5,8,1,4,8,5,2,1,5,2,
"ESS9e03_1",9,"3.1","17.02.2021",134376,"DK",1,0.6633549,0.3068504,10,3,5,2,10,9,1,10,10,10,2,1,10,2,
"ESS9e03_1",9,"3.1","17.02.2021",134382,"DK",1,1.083693,0.3068504,8,3,5,3,7,8,1,5,10,8,1,4,4,2,
"ESS9e03_1",9,"3.1","17.02.2021",134584,"DK",1,0.4958964,0.3068504,5,2,2,3,8,9,1,7,10,10,1,7,0,2,
"ESS9e03_1",9,"3.1","17.02.2021",134743,"DK",1,0.7086025,0.3068504,5,4,7,2,9,7,1,4,10,7,2,7,6,2,
"ESS9e03_1",9,"3.1","17.02.2021",134747,"DK",1,0.7579566,0.3068504,2,2,5,2,10,6,1,5,10,5,2,2,7,1,
"ESS9e03_1",9,"3.1","17.02.2021",134774,"DK",1,0.29273707,0.3068504,0,5,10,2,10,10,2,1,9,3,2,7,5,1,
"ESS9e03_1",9,"3.1","17.02.2021",134868,"DK",1,0.29273707,0.3068504,8,4,2,2,9,9,1,7,10,7,2,7,3,1,
"ESS9e03_1",9,"3.1","17.02.2021",134875,"DK",1,0.43573835,0.3068504,7,2,6,3,6,6,1,6,9,2,2,7,5,1,
"ESS9e03_1",9,"3.1","17.02.2021",134893,"DK",1,2.0501537,0.3068504,8,5,8,1,7,0,1,6,8,10,2,7,0,1,
"ESS9e03_1",9,"3.1","17.02.2021",134941,"DK",1,0.41830158,0.3068504,5,4,8,1,8,8,1,3,8,7,2,6,5,1,
"ESS9e03_1",9,"3.1","17.02.2021",134970,"DK",1,0.85469717,0.3068504,4,4,7,3,8,7,3,6,8,6,2,6,3,1,
"ESS9e03_1",9,"3.1","17.02.2021",135018,"DK",1,0.9622655,0.3068504,0,2,5,4,8,6,2,7,7,5,2,6,8,1,
"ESS9e03_1",9,"3.1","17.02.2021",135022,"DK",1,0.85469717,0.3068504,2,3,9,2,5,8,1,5,10,5,2,6,5,1,
"ESS9e03_1",9,"3.1","17.02.2021",135153,"DK",1,1.8580685,0.3068504,6,3,7,2,9,10,1,8,10,8,2,7,6,2,
"ESS9e03_1",9,"3.1","17.02.2021",135200,"DK",1,0.38987446,0.3068504,8,3,2,3,8,10,1,8,9,7,2,6,8,1,
"ESS9e03_1",9,"3.1","17.02.2021",135221,"DK",1,0.44477466,0.3068504,6,4,7,1,8,8,1,3,9,9,2,3,6,2,
"ESS9e03_1",9,"3.1","17.02.2021",135225,"DK",1,1.7175634,0.3068504,7,2,5,4,8,5,1,5,10,7,2,2,6,2,
"ESS9e03_1",9,"3.1","17.02.2021",135226,"DK",1,0.7064471,0.3068504,2,2,8,4,6,5,1,7,8,8,2,7,2,1,
"ESS9e03_1",9,"3.1","17.02.2021",135291,"DK",1,0.7086025,0.3068504,6,4,7,3,8,8,8,5,9,7,2,6,3,2,
"ESS9e03_1",9,"3.1","17.02.2021",135394,"DK",1,1.0768199,0.3068504,7,2,3,1,10,9,1,1,10,8,2,7,0,1,
"ESS9e03_1",9,"3.1","17.02.2021",135405,"DK",1,0.969628,0.3068504,8,3,9,2,10,8,1,8,10,10,2,3,6,2,
"ESS9e03_1",9,"3.1","17.02.2021",135466,"DK",1,0.5304354,0.3068504,5,2,4,2,9,10,1,7,10,7,2,7,3,1,
"ESS9e03_1",9,"3.1","17.02.2021",135470,"DK",1,0.46423107,0.3068504,88,4,7,2,10,9,1,10,10,10,2,7,4,2,
"ESS9e03_1",9,"3.1","17.02.2021",135553,"DK",1,0.38987446,0.3068504,7,4,8,2,10,8,1,4,10,6,1,7,2,1,
"ESS9e03_1",9,"3.1","17.02.2021",135568,"DK",1,0.5990205,0.3068504,10,2,6,2,7,9,1,6,6,9,2,7,0,1,
"ESS9e03_1",9,"3.1","17.02.2021",135589,"DK",1,1.3006402,0.3068504,6,4,3,2,10,10,1,6,7,5,2,7,4,2,
"ESS9e03_1",9,"3.1","17.02.2021",135596,"DK",1,0.4958964,0.3068504,7,2,10,4,8,8,1,5,10,10,2,7,3,2,
"ESS9e03_1",9,"3.1","17.02.2021",135687,"DK",1,0.75358355,0.3068504,3,1,9,2,9,10,1,5,10,8,2,7,8,1,
"ESS9e03_1",9,"3.1","17.02.2021",135762,"DK",1,1.2085222,0.3068504,7,1,2,1,9,8,3,9,2,1,2,1,7,1,
"ESS9e03_1",9,"3.1","17.02.2021",135810,"DK",1,0.69100684,0.3068504,7,2,4,2,7,8,1,7,10,8,2,7,1,2,
"ESS9e03_1",9,"3.1","17.02.2021",135858,"DK",1,0.61827457,0.3068504,3,4,6,2,9,7,1,5,8,6,1,7,2,2,
"ESS9e03_1",9,"3.1","17.02.2021",135877,"DK",1,0.44477466,0.3068504,5,3,3,2,9,9,1,8,10,10,2,7,3,2,
"ESS9e03_1",9,"3.1","17.02.2021",135905,"DK",1,2.0501537,0.3068504,2,5,7,3,9,8,1,1,9,5,2,7,1,1,
"ESS9e03_1",9,"3.1","17.02.2021",135914,"DK",1,1.2085222,0.3068504,10,3,4,1,8,8,3,5,88,88,2,7,0,1,
"ESS9e03_1",9,"3.1","17.02.2021",135935,"DK",1,0.4958964,0.3068504,3,4,4,2,9,9,1,7,9,9,2,4,7,2,
"ESS9e03_1",9,"3.1","17.02.2021",135974,"DK",1,0.43573835,0.3068504,77,5,7,1,8,9,2,4,10,0,2,7,0,1,
"ESS9e03_1",9,"3.1","17.02.2021",136011,"DK",1,0.4958964,0.3068504,4,4,5,3,8,8,2,7,6,6,2,6,2,2,
"ESS9e03_1",9,"3.1","17.02.2021",136043,"DK",1,0.6139945,0.3068504,8,3,6,2,9,8,1,8,10,8,2,7,1,1,
"ESS9e03_1",9,"3.1","17.02.2021",136078,"DK",1,1.8580685,0.3068504,7,4,7,1,8,9,1,6,10,8,2,6,3,2,
"ESS9e03_1",9,"3.1","17.02.2021",136135,"DK",1,0.9622655,0.3068504,8,4,7,2,9,8,1,7,9,9,2,5,3,1,
"ESS9e03_1",9,"3.1","17.02.2021",136172,"DK",1,0.6139945,0.3068504,8,4,7,1,9,10,1,7,10,8,2,6,5,1,
"ESS9e03_1",9,"3.1","17.02.2021",136186,"DK",1,0.7579566,0.3068504,0,4,7,2,9,10,1,5,10,10,2,6,0,1,
"ESS9e03_1",9,"3.1","17.02.2021",136193,"DK",1,1.1716545,0.3068504,0,3,5,1,10,8,1,5,10,2,2,7,0,2,
"ESS9e03_1",9,"3.1","17.02.2021",136301,"DK",1,0.44477466,0.3068504,0,2,4,2,8,7,1,5,10,1,2,6,2,2,
"ESS9e03_1",9,"3.1","17.02.2021",136400,"DK",1,2.0501537,0.3068504,10,4,3,2,10,10,1,2,10,10,2,5,7,1,
"ESS9e03_1",9,"3.1","17.02.2021",136429,"DK",1,1.1716545,0.3068504,7,2,6,2,9,7,2,8,7,7,2,1,7,2,
"ESS9e03_1",9,"3.1","17.02.2021",136438,"DK",1,1.0768199,0.3068504,2,3,7,3,9,9,1,5,8,8,2,7,4,1,
"ESS9e03_1",9,"3.1","17.02.2021",136447,"DK",1,0.4269761,0.3068504,7,1,0,2,8,7,1,8,10,5,1,6,8,2,
"ESS9e03_1",9,"3.1","17.02.2021",136455,"DK",1,0.8119072,0.3068504,1,3,9,2,8,8,1,3,8,5,2,7,1,1,
"ESS9e03_1",9,"3.1","17.02.2021",136496,"DK",1,1.6488321,0.3068504,4,2,77,4,6,10,2,0,0,0,2,7,0,2,
"ESS9e03_1",9,"3.1","17.02.2021",136537,"DK",1,0.9587098,0.3068504,7,4,4,2,10,10,3,9,10,10,2,7,2,2,
"ESS9e03_1",9,"3.1","17.02.2021",136559,"DK",1,0.5304354,0.3068504,8,2,5,3,9,8,1,5,8,6,2,7,1,1,
"ESS9e03_1",9,"3.1","17.02.2021",136562,"DK",1,0.85469717,0.3068504,1,2,9,2,10,8,1,3,10,10,2,7,2,1,
"ESS9e03_1",9,"3.1","17.02.2021",136662,"DK",1,0.42968765,0.3068504,6,4,7,1,8,8,1,8,10,9,1,2,9,1,
"ESS9e03_1",9,"3.1","17.02.2021",136690,"DK",1,0.39795965,0.3068504,5,1,4,2,8,7,1,7,10,7,2,7,1,2,
"ESS9e03_1",9,"3.1","17.02.2021",136700,"DK",1,0.42968765,0.3068504,10,2,5,2,8,9,1,8,9,9,2,7,3,1,
"ESS9e03_1",9,"3.1","17.02.2021",136756,"DK",1,1.141711,0.3068504,1,2,4,2,8,10,1,7,9,2,2,7,0,1,
"ESS9e03_1",9,"3.1","17.02.2021",136806,"DK",1,0.7064471,0.3068504,8,1,3,2,9,9,1,8,10,8,2,7,1,1,
"ESS9e03_1",9,"3.1","17.02.2021",136837,"DK",1,0.6633549,0.3068504,8,3,5,2,9,9,1,8,8,7,2,2,5,2,
"ESS9e03_1",9,"3.1","17.02.2021",136941,"DK",1,0.6139945,0.3068504,6,2,5,2,4,8,1,7,10,10,2,4,6,1,
"ESS9e03_1",9,"3.1","17.02.2021",136942,"DK",1,0.44477466,0.3068504,8,2,6,3,10,9,1,5,9,8,2,7,7,2,
"ESS9e03_1",9,"3.1","17.02.2021",137015,"DK",1,1.081319,0.3068504,7,2,2,2,10,9,3,5,8,8,2,7,1,1,
"ESS9e03_1",9,"3.1","17.02.2021",137033,"DK",1,1.6994354,0.3068504,1,2,3,2,8,4,1,3,10,2,2,7,3,1,
"ESS9e03_1",9,"3.1","17.02.2021",137116,"DK",1,1.0768199,0.3068504,2,3,7,2,10,9,1,4,10,8,2,1,7,1,
"ESS9e03_1",9,"3.1","17.02.2021",137141,"DK",1,0.46423107,0.3068504,4,2,7,3,9,9,1,3,9,7,2,6,3,2,
"ESS9e03_1",9,"3.1","17.02.2021",137220,"DK",1,0.5990205,0.3068504,7,4,5,2,8,9,1,5,8,6,2,5,3,1,
"ESS9e03_1",9,"3.1","17.02.2021",137226,"DK",1,0.2988077,0.3068504,5,2,5,2,8,7,1,5,9,6,2,7,5,2,
"ESS9e03_1",9,"3.1","17.02.2021",137237,"DK",1,4,0.3068504,4,4,2,3,9,10,1,5,10,8,2,7,3,2,
"ESS9e03_1",9,"3.1","17.02.2021",137434,"DK",1,1.425691,0.3068504,8,2,3,2,9,8,1,8,8,8,2,1,9,2,
"ESS9e03_1",9,"3.1","17.02.2021",137455,"DK",1,3.473695,0.3068504,2,3,88,2,9,8,1,3,10,10,2,7,0,2,
"ESS9e03_1",9,"3.1","17.02.2021",137482,"DK",1,0.41830158,0.3068504,9,2,5,1,10,9,1,8,10,10,2,7,5,1,
"ESS9e03_1",9,"3.1","17.02.2021",137500,"DK",1,0.59813666,0.3068504,4,2,8,3,10,8,2,3,7,7,2,7,2,1,
"ESS9e03_1",9,"3.1","17.02.2021",137618,"DK",1,2.3660545,0.3068504,3,4,3,3,9,10,1,0,9,9,2,1,8,2,
"ESS9e03_1",9,"3.1","17.02.2021",137712,"DK",1,0.6395886,0.3068504,8,5,6,2,10,10,1,8,9,3,2,7,2,1,
"ESS9e03_1",9,"3.1","17.02.2021",137715,"DK",1,0.39795965,0.3068504,6,3,10,2,10,10,1,7,10,10,1,77,6,2,
"ESS9e03_1",9,"3.1","17.02.2021",137723,"DK",1,0.8903251,0.3068504,2,4,7,3,8,2,3,7,10,8,2,7,0,1,
"ESS9e03_1",9,"3.1","17.02.2021",137738,"DK",1,0.4269761,0.3068504,5,2,5,2,10,8,1,5,10,0,2,7,0,2,
"ESS9e03_1",9,"3.1","17.02.2021",137864,"DK",1,0.7381404,0.3068504,9,3,88,3,8,9,2,8,6,6,2,5,7,2,
"ESS9e03_1",9,"3.1","17.02.2021",137906,"DK",1,0.7381404,0.3068504,8,2,3,2,9,7,1,6,8,7,1,2,7,2,
"ESS9e03_1",9,"3.1","17.02.2021",137972,"DK",1,0.4958964,0.3068504,88,4,2,1,8,8,1,5,9,2,1,88,7,2,
"ESS9e03_1",9,"3.1","17.02.2021",138036,"DK",1,0.69100684,0.3068504,9,3,3,4,5,8,2,6,7,5,2,1,7,2,
